timestamp,base_kwh,water_heat_kwh,ev_charge_kwh,total_demand_kwh,generation_kwh,battery_soc_kwh,battery_charge_kwh,battery_discharge_kwh,grid_import_kwh,grid_export_kwh
2025-11-09 14:00:00,0.18,0.0,0.0,0.18,1.092107,5.661520307692309,0.912107,0.0,0.0,0.0
2025-11-09 15:00:00,0.27,0.0,0.0,0.27,0.726197,6.11771730769231,0.45619699999999996,0.0,0.0,0.0
2025-11-09 16:00:00,0.22,0.0,0.0,0.22,0.072369,5.97008630769231,0.0,0.147631,0.0,0.0
2025-11-09 17:00:00,0.38,0.0,0.0,0.38,0.0,5.59008630769231,0.0,0.38,0.0,0.0
2025-11-09 18:00:00,0.26,0.0,0.0,0.26,0.0,5.33008630769231,0.0,0.26,0.0,0.0
2025-11-09 19:00:00,0.92,0.0,0.0,0.92,0.0,4.4100863076923105,0.0,0.92,0.0,0.0
2025-11-09 20:00:00,0.63,0.0,0.0,0.63,0.0,3.7800863076923106,0.0,0.63,0.0,0.0
2025-11-09 21:00:00,0.2,0.0,0.0,0.2,0.0,3.5800863076923104,0.0,0.2,0.0,0.0
2025-11-09 22:00:00,0.22,0.0,0.0,0.22,0.0,3.36008630769231,0.0,0.22,0.0,0.0
2025-11-09 23:00:00,0.22,0.0,0.0,0.22,0.0,3.14008630769231,0.0,0.22,0.0,0.0
2025-11-10 00:00:00,0.28,0.0,0.0,0.28,0.0,2.8600863076923098,0.0,0.28,0.0,0.0
2025-11-10 01:00:00,0.32,0.0,0.0,0.32,0.0,2.54008630769231,0.0,0.32,0.0,0.0
2025-11-10 02:00:00,0.2299999999999999,0.0,0.0,0.2299999999999999,0.0,2.31008630769231,0.0,0.2299999999999999,0.0,0.0
2025-11-10 03:00:00,0.2299999999999999,0.0,0.0,0.2299999999999999,0.0,2.08008630769231,0.0,0.2299999999999999,0.0,0.0
2025-11-10 04:00:00,0.22,0.0,0.0,0.22,0.0,1.86008630769231,0.0,0.22,0.0,0.0
2025-11-10 05:00:00,0.22,0.0,0.0,0.22,0.0,1.64008630769231,0.0,0.22,0.0,0.0
2025-11-10 06:00:00,0.24,0.0,0.0,0.24,0.0,1.40008630769231,0.0,0.24,0.0,0.0
2025-11-10 07:00:00,0.27,0.0,0.0,0.27,1.4992940000000001,2.62938030769231,1.229294,0.0,0.0,0.0
2025-11-10 08:00:00,0.16,0.0,0.0,0.16,0.025460999999999998,2.49484130769231,0.0,0.13453900000000002,0.0,0.0
2025-11-10 09:00:00,0.16,0.0,0.0,0.16,0.283584,2.61842530769231,0.123584,0.0,0.0,0.0
2025-11-10 10:00:00,0.16,0.0,0.0,0.16,2.47823,4.93665530769231,2.31823,0.0,0.0,0.0
2025-11-10 11:00:00,0.17,0.4597846153846154,0.0,0.6297846153846154,1.062115,5.368985692307694,0.43233038461538453,0.0,0.0,0.0
2025-11-10 12:00:00,0.13,0.4597846153846154,0.0,0.5897846153846154,0.574273,5.353474076923079,0.0,0.015511615384615318,0.0,0.0
2025-11-10 13:00:00,0.15,0.4597846153846154,0.0,0.6097846153846154,1.88058,6.624269461538463,1.2707953846153845,0.0,0.0,0.0
2025-11-10 14:00:00,0.15,0.0,0.0,0.15,1.644781,8.119050461538464,1.4947810000000001,0.0,0.0,0.0
2025-11-10 15:00:00,0.15,0.0,0.0,0.15,1.536065,9.505115461538464,1.386065,0.0,0.0,0.0
2025-11-10 16:00:00,0.15,0.0,0.0,0.15,0.211092,9.566207461538465,0.06109200000000001,0.0,0.0,0.0
2025-11-10 17:00:00,2.04,0.0,0.0,2.04,0.0,7.526207461538465,0.0,2.04,0.0,0.0
2025-11-10 18:00:00,1.22,0.0,0.0,1.22,0.0,6.306207461538465,0.0,1.22,0.0,0.0
2025-11-10 19:00:00,0.28,0.0,0.0,0.28,0.0,6.026207461538465,0.0,0.28,0.0,0.0
2025-11-10 20:00:00,0.18,0.0,0.0,0.18,0.0,5.846207461538465,0.0,0.18,0.0,0.0
2025-11-10 21:00:00,0.16,0.0,0.0,0.16,0.0,5.686207461538465,0.0,0.16,0.0,0.0
2025-11-10 22:00:00,0.21,0.0,0.0,0.21,0.0,5.476207461538465,0.0,0.21,0.0,0.0
2025-11-10 23:00:00,0.24,0.0,0.0,0.24,0.0,5.236207461538465,0.0,0.24,0.0,0.0
2025-11-11 00:00:00,0.22,0.0,0.0,0.22,0.0,5.016207461538465,0.0,0.22,0.0,0.0
2025-11-11 01:00:00,0.22,0.0,0.0,0.22,0.0,4.796207461538465,0.0,0.22,0.0,0.0
2025-11-11 02:00:00,0.22,0.0,0.0,0.22,0.0,4.576207461538465,0.0,0.22,0.0,0.0
2025-11-11 03:00:00,0.2,0.0,0.0,0.2,0.0,4.376207461538465,0.0,0.2,0.0,0.0
2025-11-11 04:00:00,0.11,0.0,0.0,0.11,0.0,4.266207461538465,0.0,0.11,0.0,0.0
2025-11-11 05:00:00,0.1,0.0,0.0,0.1,0.0,4.166207461538465,0.0,0.1,0.0,0.0
2025-11-11 06:00:00,0.12,0.0,0.0,0.12,0.0,4.046207461538465,0.0,0.12,0.0,0.0
2025-11-11 07:00:00,0.19,0.0,0.0,0.19,0.0,3.856207461538465,0.0,0.19,0.0,0.0
2025-11-11 08:00:00,0.19,0.0,0.0,0.19,0.070286,3.736493461538465,0.0,0.119714,0.0,0.0
2025-11-11 09:00:00,0.15,0.0,0.0,0.15,0.3195,3.9059934615384653,0.1695,0.0,0.0,0.0
2025-11-11 10:00:00,0.11,0.0,0.0,0.11,0.134585,3.9305784615384654,0.02458500000000001,0.0,0.0,0.0
2025-11-11 11:00:00,0.12,0.3678276923076923,0.0,0.4878276923076923,0.330532,3.773282769230773,0.0,0.1572956923076923,0.0,0.0
2025-11-11 12:00:00,0.12,0.3678276923076923,0.0,0.4878276923076923,0.078122,3.3635770769230806,0.0,0.40970569230769227,0.0,0.0
2025-11-11 13:00:00,0.12,0.3678276923076923,0.0,0.4878276923076923,1.107511,3.983260384615388,0.6196833076923076,0.0,0.0,0.0
2025-11-11 14:00:00,0.51,0.0,0.0,0.51,0.286859,3.760119384615388,0.0,0.22314100000000003,0.0,0.0
2025-11-11 15:00:00,1.49,0.0,0.0,1.49,1.544444,3.814563384615388,0.05444399999999994,0.0,0.0,0.0
2025-11-11 16:00:00,0.28,0.0,0.0,0.28,0.199726,3.734289384615388,0.0,0.08027400000000004,0.0,0.0
2025-11-11 17:00:00,1.65,0.0,0.0,1.65,0.0,2.084289384615388,0.0,1.65,0.0,0.0
2025-11-11 18:00:00,0.89,0.0,0.0,0.89,0.0,1.194289384615388,0.0,0.89,0.0,0.0
2025-11-11 19:00:00,0.69,0.0,0.0,0.69,0.0,0.504289384615388,0.0,0.69,0.0,0.0
2025-11-11 20:00:00,0.27,0.0,0.0,0.27,0.0,0.23428938461538795,0.0,0.27,0.0,0.0
2025-11-11 21:00:00,0.41,0.0,0.0,0.41,0.0,0.0,0.0,0.23428938461538795,0.17571061538461202,0.0
2025-11-11 22:00:00,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0
2025-11-11 23:00:00,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0
2025-11-12 00:00:00,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0
2025-11-12 01:00:00,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0
2025-11-12 02:00:00,0.21,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.21,0.0
2025-11-12 03:00:00,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.13,0.0
2025-11-12 04:00:00,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0
2025-11-12 05:00:00,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0
2025-11-12 06:00:00,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0
2025-11-12 07:00:00,0.27,0.0,0.0,0.27,1.488771,1.218771,1.218771,0.0,0.0,0.0
2025-11-12 08:00:00,0.19,0.0,0.0,0.19,3.248375,4.277146,3.058375,0.0,0.0,0.0
2025-11-12 09:00:00,0.1,0.0,0.0,0.1,4.296175,8.473321,4.196175,0.0,0.0,0.0
2025-11-12 10:00:00,0.1,0.0,0.0,0.1,4.842959,13.216280000000001,4.742959,0.0,0.0,0.0
2025-11-12 11:00:00,0.09,0.3678276923076923,4.225716307692309,4.683544000000001,4.967264,13.5,0.28371999999999886,0.0,0.0,0.0
2025-11-12 12:00:00,0.1,0.3678276923076923,4.212376307692308,4.680204,4.680204,13.5,0.0,0.0,0.0,0.0
2025-11-12 13:00:00,0.1,0.3678276923076923,3.5419053076923075,4.009733,4.009733,13.5,0.0,0.0,0.0,0.0
2025-11-12 14:00:00,0.1,0.0,2.668344,2.768344,2.768344,13.5,0.0,0.0,0.0,0.0
2025-11-12 15:00:00,0.09,0.0,0.4615520000000001,0.551552,0.551552,13.5,0.0,0.0,0.0,0.0
2025-11-12 16:00:00,0.1,0.0,0.0,0.1,0.007471,13.407471,0.0,0.092529,0.0,0.0
2025-11-12 17:00:00,0.2,0.0,0.0,0.2,0.0,13.207471,0.0,0.2,0.0,0.0
2025-11-12 18:00:00,0.16,0.0,0.0,0.16,0.0,13.047471,0.0,0.16,0.0,0.0
2025-11-12 19:00:00,0.26,0.0,0.0,0.26,0.0,12.787471,0.0,0.26,0.0,0.0
2025-11-12 20:00:00,0.63,0.0,0.0,0.63,0.0,12.157471,0.0,0.63,0.0,0.0
2025-11-12 21:00:00,0.48,0.0,0.0,0.48,0.0,11.677470999999999,0.0,0.48,0.0,0.0
2025-11-12 22:00:00,0.16,0.0,0.0,0.16,0.0,11.517470999999999,0.0,0.16,0.0,0.0
2025-11-12 23:00:00,0.1,0.0,0.0,0.1,0.0,11.417470999999999,0.0,0.1,0.0,0.0
2025-11-13 00:00:00,0.11,0.0,0.0,0.11,0.0,11.307471,0.0,0.11,0.0,0.0
2025-11-13 01:00:00,0.09,0.0,0.0,0.09,0.0,11.217471,0.0,0.09,0.0,0.0
2025-11-13 02:00:00,0.1,0.0,0.0,0.1,0.0,11.117471,0.0,0.1,0.0,0.0
2025-11-13 03:00:00,0.1,0.0,0.0,0.1,0.0,11.017471,0.0,0.1,0.0,0.0
2025-11-13 04:00:00,0.1,0.0,0.0,0.1,0.0,10.917471,0.0,0.1,0.0,0.0
2025-11-13 05:00:00,0.11,0.0,0.0,0.11,0.0,10.807471000000001,0.0,0.11,0.0,0.0
2025-11-13 06:00:00,0.11,0.0,0.0,0.11,0.0,10.697471000000002,0.0,0.11,0.0,0.0
2025-11-13 07:00:00,0.14,0.0,0.0,0.14,1.409429,11.966900000000003,1.2694290000000001,0.0,0.0,0.0
2025-11-13 08:00:00,0.13,0.0,0.0,0.13,3.2168850000000004,13.5,1.5330999999999975,0.0,0.0,1.553785000000003
2025-11-13 09:00:00,0.11,0.0,0.0,0.11,4.301949,13.5,0.0,0.0,0.0,4.191948999999999
2025-11-13 10:00:00,0.1,0.0,0.0,0.1,4.824752999999999,13.5,0.0,0.0,0.0,4.724753
2025-11-13 11:00:00,0.1,0.3678276923076923,0.0,0.4678276923076923,4.941694999999999,13.5,0.0,0.0,0.0,4.4738673076923074
2025-11-13 12:00:00,0.11,0.3678276923076923,0.0,0.4778276923076923,4.699554,13.5,0.0,0.0,0.0,4.2217263076923075
2025-11-13 13:00:00,0.11,0.3678276923076923,0.0,0.4778276923076923,4.0430079999999995,13.5,0.0,0.0,0.0,3.565180307692307
2025-11-13 14:00:00,0.1,0.0,0.0,0.1,2.989044,13.5,0.0,0.0,0.0,2.8890439999999997
2025-11-13 15:00:00,0.1,0.0,0.0,0.1,1.546066,13.5,0.0,0.0,0.0,1.4460659999999999
2025-11-13 16:00:00,0.11,0.0,0.0,0.11,0.176426,13.5,0.0,0.0,0.0,0.066426
2025-11-13 17:00:00,0.14,0.0,0.0,0.14,0.0,13.36,0.0,0.14,0.0,0.0
2025-11-13 18:00:00,0.16,0.0,0.0,0.16,0.0,13.2,0.0,0.16,0.0,0.0
2025-11-13 19:00:00,0.15,0.0,0.0,0.15,0.0,13.049999999999999,0.0,0.15,0.0,0.0
2025-11-13 20:00:00,0.54,0.0,0.0,0.54,0.0,12.509999999999998,0.0,0.54,0.0,0.0
2025-11-13 21:00:00,0.48,0.0,0.0,0.48,0.0,12.029999999999998,0.0,0.48,0.0,0.0
2025-11-13 22:00:00,0.14,0.0,0.0,0.14,0.0,11.889999999999997,0.0,0.14,0.0,0.0
2025-11-13 23:00:00,0.44,0.0,0.0,0.44,0.0,11.449999999999998,0.0,0.44,0.0,0.0
2025-11-14 00:00:00,0.45,0.0,0.0,0.45,0.0,10.999999999999998,0.0,0.45,0.0,0.0
2025-11-14 01:00:00,0.52,0.0,0.0,0.52,0.0,10.479999999999999,0.0,0.52,0.0,0.0
2025-11-14 02:00:00,0.16,0.0,0.0,0.16,0.0,10.319999999999999,0.0,0.16,0.0,0.0
2025-11-14 03:00:00,0.52,0.0,0.0,0.52,0.0,9.799999999999999,0.0,0.52,0.0,0.0
2025-11-14 04:00:00,0.1,0.0,0.0,0.1,0.0,9.7,0.0,0.1,0.0,0.0
2025-11-14 05:00:00,0.5399999999999999,0.0,0.0,0.5399999999999999,0.0,9.16,0.0,0.5399999999999999,0.0,0.0
2025-11-14 06:00:00,0.5599999999999999,0.0,0.0,0.5599999999999999,0.0,8.6,0.0,0.5599999999999999,0.0,0.0
2025-11-14 07:00:00,0.46,0.0,0.0,0.46,1.3465740000000002,9.486574,0.8865740000000002,0.0,0.0,0.0
2025-11-14 08:00:00,0.19,0.0,0.0,0.19,1.9150740000000002,11.211648,1.7250740000000002,0.0,0.0,0.0
2025-11-14 09:00:00,0.1,0.0,0.0,0.1,2.363442,13.47509,2.263442,0.0,0.0,0.0
2025-11-14 10:00:00,0.1,0.0,3.55022,3.65022,3.6751300000000002,13.5,0.02491000000000021,0.0,0.0,0.0
2025-11-14 11:00:00,0.21,0.3678276923076923,2.891326307692308,3.469154,3.469154,13.5,0.0,0.0,0.0,0.0
2025-11-14 12:00:00,0.2,0.3678276923076923,2.9102203076923074,3.478048,3.478048,13.5,0.0,0.0,0.0,0.0
2025-11-14 13:00:00,0.19,0.3678276923076923,2.2140243076923074,2.771852,2.771852,13.5,0.0,0.0,0.0,0.0
2025-11-14 14:00:00,0.16,0.0,1.673127,1.833127,1.833127,13.5,0.0,0.0,0.0,0.0
2025-11-14 15:00:00,0.2,0.0,0.7228889999999999,0.9228889999999998,0.922889,13.5,0.0,0.0,0.0,0.0
2025-11-14 16:00:00,0.13,0.0,0.0,0.13,0.112395,13.482395,0.0,0.01760500000000001,0.0,0.0
2025-11-14 17:00:00,0.15,0.0,0.0,0.15,0.0,13.332395,0.0,0.15,0.0,0.0
2025-11-14 18:00:00,0.34,0.0,0.0,0.34,0.0,12.992395,0.0,0.34,0.0,0.0
2025-11-14 19:00:00,0.24,0.0,0.0,0.24,0.0,12.752395,0.0,0.24,0.0,0.0
2025-11-14 20:00:00,0.73,0.0,0.0,0.73,0.0,12.022395,0.0,0.73,0.0,0.0
2025-11-14 21:00:00,0.8500000000000001,0.0,0.0,0.8500000000000001,0.0,11.172395,0.0,0.8500000000000001,0.0,0.0
2025-11-14 22:00:00,0.14,0.0,0.0,0.14,0.0,11.032395,0.0,0.14,0.0,0.0
2025-11-14 23:00:00,0.1,0.0,0.0,0.1,0.0,10.932395,0.0,0.1,0.0,0.0
2025-11-15 00:00:00,0.1,0.0,0.0,0.1,0.0,10.832395,0.0,0.1,0.0,0.0
2025-11-15 01:00:00,0.11,0.0,0.0,0.11,0.0,10.722395,0.0,0.11,0.0,0.0
2025-11-15 02:00:00,0.11,0.0,0.0,0.11,0.0,10.612395000000001,0.0,0.11,0.0,0.0
2025-11-15 03:00:00,0.1,0.0,0.0,0.1,0.0,10.512395000000001,0.0,0.1,0.0,0.0
2025-11-15 04:00:00,0.11,0.0,0.0,0.11,0.0,10.402395000000002,0.0,0.11,0.0,0.0
2025-11-15 05:00:00,0.44,0.0,0.0,0.44,0.0,9.962395000000003,0.0,0.44,0.0,0.0
2025-11-15 06:00:00,0.6900000000000001,0.0,0.0,0.6900000000000001,0.0,9.272395000000003,0.0,0.6900000000000001,0.0,0.0
2025-11-15 07:00:00,0.53,0.0,0.0,0.53,0.690305,9.432700000000002,0.16030499999999992,0.0,0.0,0.0
2025-11-15 08:00:00,0.16,0.0,0.0,0.16,1.8550689999999999,11.127769000000002,1.695069,0.0,0.0,0.0
2025-11-15 09:00:00,0.49,0.0,0.0,0.49,2.720406,13.358175000000003,2.2304060000000003,0.0,0.0,0.0
2025-11-15 10:00:00,0.18,0.0,2.3806430000000023,2.5606430000000024,2.7024679999999996,13.5,0.1418249999999972,0.0,0.0,0.0
2025-11-15 11:00:00,0.5499999999999999,0.3678276923076923,1.8568863076923077,2.774714,2.774714,13.5,0.0,0.0,0.0,0.0
2025-11-15 12:00:00,0.13,0.3678276923076923,2.5657623076923075,3.0635899999999996,3.06359,13.5,0.0,0.0,0.0,0.0
2025-11-15 13:00:00,0.12,0.3678276923076923,2.0556703076923077,2.543498,2.543498,13.5,0.0,0.0,0.0,0.0
2025-11-15 14:00:00,1.52,0.0,0.28612100000000007,1.806121,1.806121,13.5,0.0,0.0,0.0,0.0
2025-11-15 15:00:00,1.66,0.0,0.0,1.66,0.89858,12.73858,0.0,0.7614199999999999,0.0,0.0
2025-11-15 16:00:00,1.54,0.0,0.0,1.54,0.114761,11.313341000000001,0.0,1.425239,0.0,0.0
2025-11-15 17:00:00,2.37,0.0,0.0,2.37,0.0,8.943341,0.0,2.37,0.0,0.0
2025-11-15 18:00:00,0.58,0.0,0.0,0.58,0.0,8.363341,0.0,0.58,0.0,0.0
2025-11-15 19:00:00,0.52,0.0,0.0,0.52,0.0,7.843341000000001,0.0,0.52,0.0,0.0
2025-11-15 20:00:00,0.35,0.0,0.0,0.35,0.0,7.493341000000001,0.0,0.35,0.0,0.0
2025-11-15 21:00:00,0.61,0.0,0.0,0.61,0.0,6.883341000000001,0.0,0.61,0.0,0.0
2025-11-15 22:00:00,0.6699999999999999,0.0,0.0,0.6699999999999999,0.0,6.213341000000001,0.0,0.6699999999999999,0.0,0.0
2025-11-15 23:00:00,0.42,0.0,0.0,0.42,0.0,5.793341000000001,0.0,0.42,0.0,0.0
2025-11-16 00:00:00,0.32,0.0,0.0,0.32,0.0,5.4733410000000005,0.0,0.32,0.0,0.0
2025-11-16 01:00:00,0.3399999999999999,0.0,0.0,0.3399999999999999,0.0,5.133341000000001,0.0,0.3399999999999999,0.0,0.0
2025-11-16 02:00:00,0.3399999999999999,0.0,0.0,0.3399999999999999,0.0,4.793341000000001,0.0,0.3399999999999999,0.0,0.0
2025-11-16 03:00:00,0.35,0.0,0.0,0.35,0.0,4.443341000000001,0.0,0.35,0.0,0.0
2025-11-16 04:00:00,0.3399999999999999,0.0,0.0,0.3399999999999999,0.0,4.103341000000001,0.0,0.3399999999999999,0.0,0.0
2025-11-16 05:00:00,0.3399999999999999,0.0,0.0,0.3399999999999999,0.0,3.7633410000000014,0.0,0.3399999999999999,0.0,0.0
2025-11-16 06:00:00,0.66,0.0,0.0,0.66,0.0,3.1033410000000012,0.0,0.66,0.0,0.0
2025-11-16 07:00:00,0.6799999999999999,0.0,0.0,0.6799999999999999,0.8827160000000001,3.3060570000000014,0.20271600000000012,0.0,0.0,0.0
2025-11-16 08:00:00,0.48,0.0,0.0,0.48,0.456036,3.2820930000000015,0.0,0.023963999999999985,0.0,0.0
2025-11-16 09:00:00,1.12,0.0,0.0,1.12,3.0524250000000004,5.214518000000002,1.9324250000000003,0.0,0.0,0.0
2025-11-16 10:00:00,0.35,0.0,0.0,0.35,2.813841,7.678359000000002,2.463841,0.0,0.0,0.0
2025-11-16 11:00:00,2.33,0.9105538461538464,0.0,3.2405538461538463,3.6365390000000004,8.074344153846155,0.39598515384615407,0.0,0.0,0.0
2025-11-16 12:00:00,0.44,0.9105538461538464,0.0,1.3505538461538464,4.326147,11.049937307692309,2.9755931538461535,0.0,0.0,0.0
2025-11-16 13:00:00,0.26,0.9105538461538464,0.1480174615384624,1.318571307692309,3.768634,13.5,2.450062692307691,0.0,0.0,0.0
2025-11-16 14:00:00,0.14,0.0,2.1031889999999995,2.2431889999999997,2.2431889999999997,13.5,0.0,0.0,0.0,0.0
2025-11-16 15:00:00,0.14,0.0,0.5801409999999999,0.7201409999999999,0.7201409999999999,13.5,0.0,0.0,0.0,0.0
2025-11-16 16:00:00,0.19,0.0,0.0,0.19,0.061874000000000005,13.371874,0.0,0.128126,0.0,0.0
2025-11-16 17:00:00,0.42,0.0,0.0,0.42,0.0,12.951874,0.0,0.42,0.0,0.0
2025-11-16 18:00:00,0.36,0.0,0.0,0.36,0.0,12.591874,0.0,0.36,0.0,0.0
2025-11-16 19:00:00,0.3,0.0,0.0,0.3,0.0,12.291874,0.0,0.3,0.0,0.0
2025-11-16 20:00:00,0.31,0.0,0.0,0.31,0.0,11.981874,0.0,0.31,0.0,0.0
2025-11-16 21:00:00,0.28,0.0,0.0,0.28,0.0,11.701874,0.0,0.28,0.0,0.0
2025-11-16 22:00:00,0.24,0.0,0.0,0.24,0.0,11.461874,0.0,0.24,0.0,0.0
2025-11-16 23:00:00,0.19,0.0,0.0,0.19,0.0,11.271874,0.0,0.19,0.0,0.0
2025-11-17 00:00:00,0.11,0.0,0.0,0.11,0.0,11.161874000000001,0.0,0.11,0.0,0.0
2025-11-17 01:00:00,0.11,0.0,0.0,0.11,0.0,11.051874000000002,0.0,0.11,0.0,0.0
2025-11-17 02:00:00,0.11,0.0,0.0,0.11,0.0,10.941874000000002,0.0,0.11,0.0,0.0
2025-11-17 03:00:00,0.38,0.0,0.0,0.38,0.0,10.561874000000001,0.0,0.38,0.0,0.0
2025-11-17 04:00:00,0.4399999999999999,0.0,0.0,0.4399999999999999,0.0,10.121874000000002,0.0,0.4399999999999999,0.0,0.0
2025-11-17 05:00:00,0.5700000000000001,0.0,0.0,0.5700000000000001,0.0,9.551874000000002,0.0,0.5700000000000001,0.0,0.0
2025-11-17 06:00:00,0.5,0.0,0.0,0.5,0.0,9.051874000000002,0.0,0.5,0.0,0.0
2025-11-17 07:00:00,1.31,0.0,0.0,1.31,1.109538,8.851412000000002,0.0,0.20046200000000014,0.0,0.0
2025-11-17 08:00:00,0.92,0.0,0.0,0.92,2.9087020000000003,10.840114000000002,1.9887020000000004,0.0,0.0,0.0
2025-11-17 09:00:00,0.17,0.0,0.0,0.17,3.981816,13.5,2.6598859999999984,0.0,0.0,1.1519300000000015
2025-11-17 10:00:00,1.4300000000000002,0.0,0.0,1.4300000000000002,4.550418,13.5,0.0,0.0,0.0,3.1204179999999995
2025-11-17 11:00:00,0.47,0.9105538461538464,0.0,1.3805538461538465,4.622584,13.5,0.0,0.0,0.0,3.2420301538461533
2025-11-17 12:00:00,0.75,0.9105538461538464,0.0,1.6605538461538463,4.340221,13.5,0.0,0.0,0.0,2.6796671538461534
2025-11-17 13:00:00,0.19,0.9105538461538464,0.0,1.1005538461538464,3.723532,13.5,0.0,0.0,0.0,2.6229781538461534
2025-11-17 14:00:00,0.49,0.0,0.0,0.49,2.813108,13.5,0.0,0.0,0.0,2.3231080000000004
2025-11-17 15:00:00,0.7000000000000001,0.0,0.0,0.7000000000000001,1.448258,13.5,0.0,0.0,0.0,0.748258
2025-11-17 16:00:00,0.68,0.0,0.0,0.68,0.12504,12.94504,0.0,0.55496,0.0,0.0
2025-11-17 17:00:00,2.58,0.0,0.0,2.58,0.0,10.36504,0.0,2.58,0.0,0.0
2025-11-17 18:00:00,1.6,0.0,0.0,1.6,0.0,8.76504,0.0,1.6,0.0,0.0
2025-11-17 19:00:00,0.26,0.0,0.0,0.26,0.0,8.505040000000001,0.0,0.26,0.0,0.0
2025-11-17 20:00:00,0.94,0.0,0.0,0.94,0.0,7.5650400000000015,0.0,0.94,0.0,0.0
2025-11-17 21:00:00,0.72,0.0,0.0,0.72,0.0,6.845040000000002,0.0,0.72,0.0,0.0
2025-11-17 22:00:00,0.13,0.0,0.0,0.13,0.0,6.715040000000002,0.0,0.13,0.0,0.0
2025-11-17 23:00:00,0.1,0.0,0.0,0.1,0.0,6.615040000000002,0.0,0.1,0.0,0.0
2025-11-18 00:00:00,0.13,0.0,0.0,0.13,0.0,6.485040000000002,0.0,0.13,0.0,0.0
2025-11-18 01:00:00,1.0,0.0,0.0,1.0,0.0,5.485040000000002,0.0,1.0,0.0,0.0
2025-11-18 02:00:00,0.5800000000000001,0.0,0.0,0.5800000000000001,0.0,4.905040000000002,0.0,0.5800000000000001,0.0,0.0
2025-11-18 03:00:00,0.69,0.0,0.0,0.69,0.0,4.215040000000002,0.0,0.69,0.0,0.0
2025-11-18 04:00:00,0.7100000000000001,0.0,0.0,0.7100000000000001,0.0,3.505040000000002,0.0,0.7100000000000001,0.0,0.0
2025-11-18 05:00:00,0.89,0.0,0.0,0.89,0.0,2.615040000000002,0.0,0.89,0.0,0.0
2025-11-18 06:00:00,1.08,0.0,0.0,1.08,0.0,1.5350400000000017,0.0,1.08,0.0,0.0
2025-11-18 07:00:00,0.12,0.0,0.0,0.12,1.223404,2.6384440000000016,1.1034039999999998,0.0,0.0,0.0
2025-11-18 08:00:00,0.6799999999999999,0.0,0.0,0.6799999999999999,0.40402499999999997,2.3624690000000017,0.0,0.27597499999999997,0.0,0.0
2025-11-18 09:00:00,0.2299999999999999,0.0,0.0,0.2299999999999999,1.846392,3.978861000000002,1.616392,0.0,0.0,0.0
2025-11-18 10:00:00,0.22,0.0,0.0,0.22,4.6867849999999995,8.445646000000002,4.466785,0.0,0.0,0.0
2025-11-18 11:00:00,0.2299999999999999,0.6070358974358975,0.0,0.8370358974358973,4.826834,12.435444102564105,3.9897981025641025,0.0,0.0,0.0
2025-11-18 12:00:00,0.22,0.6070358974358975,0.0,0.8270358974358974,3.12796,13.5,1.0645558974358948,0.0,0.0,1.2363682051282074
2025-11-18 13:00:00,0.2299999999999999,0.6070358974358975,0.0,0.8370358974358973,2.8659850000000002,13.5,0.0,0.0,0.0,2.028949102564103
2025-11-18 14:00:00,0.22,0.0,0.0,0.22,2.9556080000000002,13.5,0.0,0.0,0.0,2.735608
2025-11-18 15:00:00,0.22,0.0,0.0,0.22,1.526513,13.5,0.0,0.0,0.0,1.306513
2025-11-18 16:00:00,0.22,0.0,0.0,0.22,0.11866299999999999,13.398662999999999,0.0,0.10133700000000001,0.0,0.0
2025-11-18 17:00:00,0.25,0.0,0.0,0.25,0.0,13.148662999999999,0.0,0.25,0.0,0.0
2025-11-18 18:00:00,0.29,0.0,0.0,0.29,0.0,12.858663,0.0,0.29,0.0,0.0
2025-11-18 19:00:00,0.29,0.0,0.0,0.29,0.0,12.568663,0.0,0.29,0.0,0.0
2025-11-18 20:00:00,0.15,0.0,0.0,0.15,0.0,12.418663,0.0,0.15,0.0,0.0
2025-11-18 21:00:00,0.18,0.0,0.0,0.18,0.0,12.238663,0.0,0.18,0.0,0.0
2025-11-18 22:00:00,0.18,0.0,0.0,0.18,0.0,12.058663000000001,0.0,0.18,0.0,0.0
2025-11-18 23:00:00,0.35,0.0,0.0,0.35,0.0,11.708663000000001,0.0,0.35,0.0,0.0
2025-11-19 00:00:00,0.91,0.0,0.0,0.91,0.0,10.798663000000001,0.0,0.91,0.0,0.0
2025-11-19 01:00:00,0.52,0.0,0.0,0.52,0.0,10.278663000000002,0.0,0.52,0.0,0.0
2025-11-19 02:00:00,0.64,0.0,0.0,0.64,0.0,9.638663000000001,0.0,0.64,0.0,0.0
2025-11-19 03:00:00,0.58,0.0,0.0,0.58,0.0,9.058663000000001,0.0,0.58,0.0,0.0
